zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
80758107,,21,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80758108,,5,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778101,,13,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778104,,410190,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778105,,2927,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778106,,8646,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778107,,19,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778110,,24452,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778111,,132,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80778112,,11461,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80798106,,1,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80798107,,11,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80798110,,174,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80798111,,8,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818101,,37947,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818103,,4661,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818104,,59120,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818105,,158,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818106,,583,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818107,,49670,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818108,,93,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818110,,332,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80818111,,21166,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838101,,1200,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838105,,5,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838106,,587,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838107,,132,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838108,,26329,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838109,,342,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838110,,117062,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80838111,,69601,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80858101,,2262,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80858104,,84557,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80858105,,95,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80858106,,339102,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80858107,,881,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80858110,,245,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80858111,,1757,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80878101,,6,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80878106,,478,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80878108,,25438,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80898106,,114693,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80898108,,2917,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80898110,,643,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918101,,827315,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918104,,11852,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918106,,1308969,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918107,,67,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918108,,18140,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918110,,322454,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918111,,14519,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80918112,,234326,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80938101,,8621,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80938104,,544,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80938106,,216,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80938107,,73,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80938108,,22,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80938110,,170259,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80938111,,579,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80958106,,26,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80958108,,3657,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80978101,,182,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80978104,,68905,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80978106,,48136,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80978107,,860,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80978108,,1129,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80978110,,2310,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80978111,,149,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
80998106,,52639,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81018101,,55073,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81018102,,6916,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81018106,,619317,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81018108,,13557,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81018110,,48585,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81018111,,1448583,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81038101,,4,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81038106,,2688,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81038107,,418,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81038110,,55943,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81038111,,2589,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81058101,,240,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81058106,,993,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81058107,,383,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81058108,,38,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81058110,,5,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81058111,,12,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81078101,,7666,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81078104,,288,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81078106,,1969,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81078107,,1661,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81078108,,145705,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81078110,,2569,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81078111,,95010,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098101,,297045,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098104,,19758,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098105,,1054399,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098106,,249381,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098107,,2441404,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098108,,381305,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098110,,45524,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81098111,,12,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81118101,,3932,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81118106,,849453,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81118108,,8128,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81118110,,41623,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81118111,,48,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81138101,,524,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81138104,,21194,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81138106,,12654,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81138107,,385,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81138108,,130423,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81138110,,4071,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81138111,,1456006,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81158106,,21305,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81158108,,2583,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81178101,,7325,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81178104,,150933,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81178106,,763535,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81178107,,2899,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81178110,,144831,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81178111,,311942,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198101,,49235,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198104,,154,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198105,,2513,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198106,,3141,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198107,,82,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198108,,2060,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198110,,5138,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81198111,,5084,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81218101,,3556,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81218106,,4,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81218107,,28357,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81218108,,121,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81238104,,553,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81238106,,18,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81238107,,47806,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81238108,,178,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81238110,,77,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81258106,,107,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
81258108,,2189,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018101,,1,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018102,,138,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018104,,2486,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018106,,14808,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018108,,3,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018109,,1,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018110,,157,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350018111,,16,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038101,,7829,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038105,,1145,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038106,,37,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038107,,211153,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038108,,131,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038109,,1791,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038110,,10892,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350038111,,11,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350058101,,10562,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350058106,,19090,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350058108,,1298,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350058110,,49,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068101,,14014,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068105,,1019,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068106,,258,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068107,,5474,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068108,,122,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068109,,1580,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068110,,1911,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350068111,,122,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350078101,,43339,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350078106,,64518,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350078107,,171107,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350078108,,108233,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350078109,,2742,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350078110,,15880,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350078111,,35206,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350098106,,54592,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350098108,,801,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350118106,,12056,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350118108,,1942113,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350138101,,137,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350138102,,143803,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350138106,,199748,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350138108,,92947,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350138111,,664,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350138112,,37497,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350158101,,11486,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350158105,,1386,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350158106,,626,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350158107,,1663,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350158108,,8,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350158110,,1,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350158111,,234,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350178101,,24,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350178102,,39,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350178106,,31851,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350178107,,2997,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350178108,,3031,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350178110,,989,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350178111,,103,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350198101,,47,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350198102,,16306,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350198106,,16,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350198108,,356,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350218101,,490,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350218106,,315,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350218108,,134,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350218110,,275,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350238101,,11083,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350238106,,733,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350238108,,171,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350238110,,777,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350238111,,197,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350258106,,5124,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350278101,,3358,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350278102,,757,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350278106,,6,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350278108,,88,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350278109,,30,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350278110,,54401,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350278111,,11,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350288104,,18279,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350288105,,61,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350288106,,1558,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350288109,,5063,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350288110,,1084,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
350288111,,7925,0,0,9.635,9.635,1.953259112,1.953259112,0.747532249,0.558804463,38.27102323,7203.619606,7203.619606
