zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
811301004,,695,0,0,0,0,0,0,0,0,nan,0,0
811301006,,131,0,0,0,0,0,0,0,0,nan,0,0
811301007,,3761,0,0,0,0,0,0,0,0,nan,0,0
811301008,,26649,0,0,0,0,0,0,0,0,nan,0,0
811301010,,1356,0,0,0,0,0,0,0,0,nan,0,0
811301011,,1111,0,0,0,0,0,0,0,0,nan,0,0
811501006,,13163,0,0,0,0,0,0,0,0,nan,0,0
811501008,,895,0,0,0,0,0,0,0,0,nan,0,0
811701001,,9,0,0,0,0,0,0,0,0,nan,0,0
811701004,,14724,0,0,0,0,0,0,0,0,nan,0,0
811701006,,3617,0,0,0,0,0,0,0,0,nan,0,0
811701010,,32,0,0,0,0,0,0,0,0,nan,0,0
811701011,,317,0,0,0,0,0,0,0,0,nan,0,0
811901001,,2750,0,0,0,0,0,0,0,0,nan,0,0
811901004,,285,0,0,0,0,0,0,0,0,nan,0,0
811901006,,65,0,0,0,0,0,0,0,0,nan,0,0
811901007,,279,0,0,0,0,0,0,0,0,nan,0,0
811901008,,994,0,0,0,0,0,0,0,0,nan,0,0
811901010,,63933,0,0,0,0,0,0,0,0,nan,0,0
811901011,,108,0,0,0,0,0,0,0,0,nan,0,0
812101006,,1545,0,0,0,0,0,0,0,0,nan,0,0
812101007,,7075,0,0,0,0,0,0,0,0,nan,0,0
812101008,,8091,0,0,0,0,0,0,0,0,nan,0,0
812301001,,436863,0,0,0,0,0,0,0,0,nan,0,0
812301004,,42209,0,0,0,0,0,0,0,0,nan,0,0
812301006,,33124,0,0,0,0,0,0,0,0,nan,0,0
812301007,,60683,0,0,0,0,0,0,0,0,nan,0,0
812301008,,15000,0,0,0,0,0,0,0,0,nan,0,0
812301010,,3901,0,0,0,0,0,0,0,0,nan,0,0
812301012,,3,0,0,0,0,0,0,0,0,nan,0,0
812501006,,287,0,0,0,0,0,0,0,0,nan,0,0
812501007,,12,0,0,0,0,0,0,0,0,nan,0,0
812501008,,4299,0,0,0,0,0,0,0,0,nan,0,0
812501012,,55,0,0,0,0,0,0,0,0,nan,0,0
3500101001,,7150,0,0,0,0,0,0,0,0,nan,0,0
3500101002,,49605,0,0,0,0,0,0,0,0,nan,0,0
3500101004,,106,0,0,0,0,0,0,0,0,nan,0,0
3500101005,,43936,0,0,0,0,0,0,0,0,nan,0,0
3500101006,,1619,0,0,0,0,0,0,0,0,nan,0,0
3500101007,,461,0,0,0,0,0,0,0,0,nan,0,0
3500101008,,1062,0,0,0,0,0,0,0,0,nan,0,0
3500101009,,18265,0,0,0,0,0,0,0,0,nan,0,0
3500101010,,19,0,0,0,0,0,0,0,0,nan,0,0
3500101011,,33112,0,0,0,0,0,0,0,0,nan,0,0
3500301001,,36404,0,0,0,0,0,0,0,0,nan,0,0
3500301005,,2,0,0,0,0,0,0,0,0,nan,0,0
3500301006,,365,0,0,0,0,0,0,0,0,nan,0,0
3500301007,,274,0,0,0,0,0,0,0,0,nan,0,0
3500301008,,173,0,0,0,0,0,0,0,0,nan,0,0
3500301009,,99,0,0,0,0,0,0,0,0,nan,0,0
3500301010,,5062,0,0,0,0,0,0,0,0,nan,0,0
3500301011,,352,0,0,0,0,0,0,0,0,nan,0,0
