zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
200002,,1242,7863,0.201719532,160.296084,160.0943645,41.00555653,41.00555653,30.56996208,934.5225814,74.55077961,50928.90121,50928.90121
200003,,27292,6537,0.201719532,220.5178516,220.316132,76.54930016,76.54930016,50.47335214,2547.559276,65.93574602,2089183.5,2089183.5
200004,,4654,45824,0.253605003,185.3926367,185.1390317,66.72541552,66.72541552,56.5687862,3200.027572,84.77846973,310540.0838,310540.0838
200006,,15642,21801,0.201719532,247.1718164,246.9700969,66.5006008,66.5006008,47.91685705,2296.02519,72.05477315,1040202.398,1040202.398
200007,,214118,175376,0.122122955,484.2805859,484.158463,62.84436755,62.84436755,44.71089572,1999.064196,71.14543031,13456110.29,13456110.29
200008,,12897,37690,0.201719532,215.7737695,215.57205,63.05671279,63.05671279,44.23258229,1956.521336,70.14730126,813242.4248,813242.4248
202001,,55351,1911,0.201719532,100.3806445,100.178925,28.73737337,28.73737337,15.27111834,233.2070555,53.14027189,1590642.353,1590642.353
202002,,4203,462,0.201719532,160.296084,160.0943645,47.07905062,47.07905062,33.50051686,1122.28463,71.15801279,197873.2498,197873.2498
202003,,29771,1191,0.201719532,215.4488867,215.2471672,45.29041831,45.29041831,28.98459828,840.1069376,63.99719712,1348341.044,1348341.044
202004,,2826,1851,0.049599657,198.8306445,198.7810449,37.28127829,37.28127829,32.31311652,1044.137499,86.67384275,105356.8924,105356.8924
202006,,9786,4287,0.122122955,247.1718164,247.0496935,50.81789094,50.81789094,38.93711301,1516.098769,76.62087561,497303.8807,497303.8807
202007,,641449,76917,0.122122955,484.2805859,484.158463,36.13672263,36.13672263,32.27952292,1041.9676,89.32609425,23179864.59,23179864.59
202008,,16930,1759,0.201719532,212.9370508,212.7353312,42.3241756,42.3241756,33.83670109,1144.922341,79.94650954,716548.293,716548.293
203001,,2625,6,0.201719532,100.3806445,100.178925,30.67138641,30.67138641,13.14237562,172.7220368,42.84897801,80512.38932,80512.38932
203002,,224,87,12.20910522,149.7601953,137.5510901,46.70401494,46.70401494,33.25459129,1105.867842,71.20285341,10461.69935,10461.69935
203003,,9420,379,0.201719532,215.4488867,215.2471672,55.01097392,55.01097392,39.56334497,1565.258265,71.91900479,518203.3744,518203.3744
203004,,700,482,0.049599657,270.2990039,270.2494042,30.24248125,30.24248125,28.90580349,835.5454754,95.58013197,21169.73688,21169.73688
203006,,1740,589,0.201719532,247.1718164,246.9700969,58.06791486,58.06791486,41.58430077,1729.254071,71.6132151,101038.1719,101038.1719
203007,,79337,6297,0.049599657,484.2805859,484.2309863,43.75306978,43.75306978,35.84388108,1284.783811,81.92312278,3471237.297,3471237.297
203008,,3094,261,0.201719532,165.3028906,165.1011711,29.01892895,29.01892895,23.78659018,565.8018722,81.96922161,89784.56616,89784.56616
204001,,45993,99,0.790284195,97.4315918,96.6413076,30.46631198,30.46631198,12.37378063,153.1104471,40.61463246,1401237.087,1401237.087
204002,,300,7,24.51220215,149.7601953,125.2479932,69.86171857,69.86171857,25.81024257,666.1686215,36.94475758,20958.51557,20958.51557
204003,,59274,812,0.136407318,165.3028906,165.1664833,36.48946452,36.48946452,29.3351121,860.5488017,80.39337514,2162876.52,2162876.52
204004,,3528,964,0.253605003,182.6318359,182.3782309,32.29322326,32.29322326,16.23301188,263.5106746,50.26754916,113930.4917,113930.4917
204006,,14066,154,0.646064758,168.2265039,167.5804391,43.71725664,43.71725664,37.598011,1413.610431,86.00267695,614926.932,614926.932
204007,,423920,7455,0.136407318,484.2805859,484.1441786,35.74535389,35.74535389,23.68236559,560.8544399,66.25298959,15153170.42,15153170.42
204008,,12729,139,0.253605003,165.3028906,165.0492856,28.26094375,28.26094375,29.35306139,861.6022131,103.8644061,359733.5529,359733.5529
205001,,15858,517,0.201719532,100.3806445,100.178925,33.2778283,33.2778283,16.89235265,285.3515779,50.76158364,527719.8012,527719.8012
205002,,18680,2152,0.201719532,247.1718164,246.9700969,42.14203025,42.14203025,32.67629929,1067.740535,77.53850275,787213.1252,787213.1252
205003,,498621,18978,0.136407318,214.6748633,214.538456,34.93748263,34.93748263,26.28936132,691.1305184,75.24686766,17420562.52,17420562.52
205004,,39832,9046,0.049599657,270.2990039,270.2494042,33.55694107,33.55694107,23.03613565,530.6635456,68.64790088,1336640.077,1336640.077
205006,,72151,3531,0.201719532,247.1718164,246.9700969,45.19587428,45.19587428,32.65027462,1066.040432,72.24171484,3260927.525,3260927.525
205007,,3334668,191165,0.049599657,484.2805859,484.2309863,39.48391109,39.48391109,30.73093993,944.3906689,77.83154981,131665734.8,131665734.8
205008,,92990,2370,0.201719532,214.6748633,214.4731437,36.27391335,36.27391335,32.5826917,1061.631799,89.82403246,3373111.202,3373111.202
206001,,113051,238,0.201719532,185.3926367,185.1909172,31.05334906,31.05334906,14.23315928,202.5828231,45.83453866,3510612.165,3510612.165
